instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
jigsaw_rcf4_x4ee7385_1339,JIGSAW,1339,30,1284,200.1613144,268016,FALSE,1.40694E+16,20,1.41E+16,3,20,4.775952203,2.93E+12,3.87E+13,1.27E+13,9.01E-04,39403,0,33,11504,0.708042535,256512,6.95E+14,0.04939434,0
random_cf1_x5c10455_10000,RANDOM,10000,1,1,1,10000,FALSE,4.94321E+13,19,4.94E+13,3,21,5.6546,1000000,9.12E+10,1.72E+10,3.48E-04,1876,0,396,396,0.78891258,9604,1.90E+13,0.383761833,0
random_rcf2_5c2f5d8b_200,RANDOM,200,3,984,205.265,41053,FALSE,6.472E+12,5,6.47E+12,3,16,4.485,3.00E+08,1.76E+11,4.37E+10,0.006749421,9311,0,25,7168,0.230157878,33885,1.72E+12,0.265798826,0
random_cf1_x6c375be_50000,RANDOM,50000,1,1,1,50000,FALSE,7.52334E+12,15,7.52E+12,3,21,4.64158,95000,5.32E+09,7.47E+08,9.93E-05,6680,0,1456,1456,0.782035928,48544,2.72E+12,0.361966381,0
random_rcf4_69d930c3_500,RANDOM,500,2,1383,199.556,99778,FALSE,2.34141E+13,17,2.34E+13,3,19,4.228,4.50E+08,4.69E+11,9.99E+10,0.004265947,18024,0,39,11963,0.336273857,87815,6.53E+12,0.278799954,0
random_cf3_1c1ba767_50,RANDOM,50,3,253,100.54,5027,FALSE,4.976E+13,19,4.98E+13,3,7,4.44,5.00E+10,5.86E+12,1.73E+12,0.03483119,547,0,5,314,0.425959781,4713,4.90E+12,0.098472669,0
random_cf1_54081766_500,RANDOM,500,1,1,1,500,FALSE,1.77703E+13,17,1.78E+13,3,20,6.14,5.00E+08,4.12E+11,9.99E+10,0.00562452,86,0,22,22,0.744186047,478,4.88E+12,0.274505776,0
random_cf4_50e0d4d9_100,RANDOM,100,8,361,100.54,10054,FALSE,2.40475E+12,8,2.40E+12,3,19,7.5,2.55E+09,1.13E+11,2.84E+10,0.011822851,1398,0,9,1283,0.082260372,8771,3.46E+11,0.143861108,0
random_rcf1_70921d4c_50000,RANDOM,50000,1,3,1.98784,99392,FALSE,1.49146E+13,12,1.49E+13,3,22,6.67816,130000,5.31E+09,7.61E+08,5.10E-05,24920,0,3027,6109,0.754855538,93283,5.23E+12,0.350351809,0
random_cf2_x55f520f_50000,RANDOM,50000,1,644,100.49496,5024748,FALSE,7.93314E+12,6,7.93E+12,3,22,6.86254,630000,4.93E+09,7.67E+08,9.67E-05,201709,0,1434,369168,-0.830200933,4655580,2.83E+12,0.356122193,0
